papel,cotacao,pl,pvp,psr,dy,pa,pcg,pebit,pacl,evebit,evebitda,mrgebit,mrgliq,roic,roe,liqc,liq2m,patrliq,divbpatr,c5y
TELB4,12.5,-8.45,0.65,3.104,0.0,0.268,0.89,-3.75,-1.28,-0.2,-1.26,-0.8286,-0.36719999999999997,-0.1047,-0.0768,4.75,144104.0,1663400000.0,0.09,0.1812
TEMP3,4.15,11.64,4.92,0.98,0.0,2.014,9.98,10.6,19.39,9.55,7.74,0.0925,0.0842,0.34490000000000004,0.4227,1.41,0.0,135736000.0,0.23,-0.1311
TEND3,4.64,-0.88,0.68,0.201,0.0,0.117,0.92,-2.77,-0.35,-7.38,-10.86,-0.0726,-0.2303,-0.0528,-0.7684000000000001,1.36,21749200.0,712274000.0,2.08,0.10369999999999999
TENE5,0.5,-0.0,-0.0,0.0,0.0,0.004,-0.12,-0.05,-0.0,-0.17,-0.27,0.0,0.0,-0.08460000000000001,0.1426,0.0,0.0,-104806000.0,-0.0,0.0
TENE7,9.8,-0.08,-0.01,0.0,0.0,0.075,-2.34,-0.89,-0.01,-1.02,-1.63,0.0,0.0,-0.08460000000000001,0.1426,0.0,0.0,-104806000.0,-0.0,0.0
TERI3,64.28,-8.83,0.29,0.107,0.0,0.081,7.9,7.2,-0.26,39.56,39.56,0.0149,-0.0191,0.0125,-0.0327,1.03,0.0,3641000000.0,1.43,0.0794
TESA3,48.0,-13.3,1.62,1.007,0.0,0.523,-11.1,9.41,-1.35,15.25,10.09,0.10710000000000001,-0.0758,0.0642,-0.12179999999999999,0.86,0.0,858223000.0,1.04,0.1548
TFCO4,9.89,16.38,4.81,2.784,0.0219,2.724,6.04,13.01,8.96,13.27,12.6,0.2139,0.17,0.2644,0.2938,2.57,1921580.0,328328000.0,0.28,0.3985
TGMA3,17.98,7.45,1.55,0.866,0.062400000000000004,1.068,3.8,6.21,5.68,6.03,5.4,0.1394,0.1165,0.2192,0.2079,2.3,3879430.0,766189000.0,0.2,-0.011200000000000002
TIET11,17.44,6.09,3.13,3.01,0.0,0.638,1434.52,5.02,-1.05,8.78,6.62,0.5992999999999999,0.4991,0.13970000000000002,0.5145000000000001,1.0,0.0,2222740000.0,2.67,0.0776
TIET3,3.49,6.09,3.13,3.012,0.0,0.638,1435.34,5.03,-1.05,8.78,6.63,0.5992999999999999,0.4991,0.13970000000000002,0.5145000000000001,1.0,0.0,2222740000.0,2.67,0.0776
TIET4,3.51,6.13,3.15,3.029,0.0,0.642,1443.57,5.06,-1.05,8.81,6.65,0.5992999999999999,0.4991,0.13970000000000002,0.5145000000000001,1.0,0.0,2222740000.0,2.67,0.0776
TIMP3,13.46,17.13,1.43,1.903,0.0,0.818,15.37,9.79,-3.78,9.72,3.77,0.19440000000000002,0.11109999999999999,0.0967,0.0833,1.34,0.0,22847800000.0,0.14,0.0229
TIMS3,12.94,18.75,1.23,1.455,0.0385,0.555,-11.38,9.03,-1.52,9.09,3.06,0.1612,0.0776,0.0732,0.0658,0.79,103811000.0,25397400000.0,0.2,0.4548
TKNO4,58.5,4.51,0.65,0.56,0.12050000000000001,0.502,1.34,4.59,1.5,3.66,3.19,0.12210000000000001,0.1242,0.1338,0.1445,2.99,3378.85,264735000.0,0.01,0.26530000000000004
TLCP3,48.0,-5.02,1.76,0.824,0.0,0.533,-2.76,-26.61,-1.33,-43.86,-43.86,-0.031,-0.16399999999999998,-0.0252,-0.3504,0.61,0.0,262979000.0,1.21,0.0909
TLCP4,34.11,-3.57,1.25,0.586,0.0,0.379,-1.96,-18.91,-0.95,-36.16,-36.16,-0.031,-0.16399999999999998,-0.0252,-0.3504,0.61,0.0,262979000.0,1.21,0.0909
TMAR3,62.0,166.16,1.04,0.765,0.0,0.268,2.2,5.96,-0.74,10.21,3.96,0.1284,-0.0042,0.057800000000000004,0.0063,1.62,0.0,20448500000.0,1.38,0.14800000000000002
TMAR5,42.67,114.35,0.72,0.527,0.0,0.184,1.51,4.1,-0.51,8.35,3.24,0.1284,-0.0042,0.057800000000000004,0.0063,1.62,0.0,20448500000.0,1.38,0.14800000000000002
TMAR6,42.01,112.59,0.71,0.519,0.0,0.181,1.49,4.04,-0.5,8.29,3.21,0.1284,-0.0042,0.057800000000000004,0.0063,1.62,0.0,20448500000.0,1.38,0.14800000000000002
TMCP3,56.0,18.58,1.38,1.525,0.0,0.937,3.85,24.25,4.74,19.68,19.68,0.0629,0.0975,0.0554,0.07440000000000001,2.3,0.0,1798930000.0,0.03,0.10490000000000001
TMCP4,58.2,19.31,1.44,1.585,0.0,0.973,4.0,25.21,4.92,20.63,20.63,0.0629,0.0975,0.0554,0.07440000000000001,2.3,0.0,1798930000.0,0.03,0.10490000000000001
TMGC11,900.0,14.26,1.83,1.309,0.0,1.26,7.62,20.08,13.46,18.75,18.75,0.0652,0.09179999999999999,0.0873,0.1283,1.69,0.0,1167010000.0,0.05,0.10490000000000001
TMGC12,550.0,8.71,1.12,0.8,0.0,0.77,4.66,12.27,8.22,10.94,10.94,0.0652,0.09179999999999999,0.0873,0.1283,1.69,0.0,1167010000.0,0.05,0.10490000000000001
TMGC13,966.14,15.31,1.96,1.406,0.0,1.353,8.18,21.56,14.45,20.23,20.23,0.0652,0.09179999999999999,0.0873,0.1283,1.69,0.0,1167010000.0,0.05,0.10490000000000001
TMGC3,1500.0,23.77,3.05,2.182,0.0,2.101,12.7,33.47,22.43,32.14,32.14,0.0652,0.09179999999999999,0.0873,0.1283,1.69,0.0,1167010000.0,0.05,0.10490000000000001
TMGC7,800.01,12.68,1.63,1.164,0.0,1.12,6.77,17.85,11.96,16.52,16.52,0.0652,0.09179999999999999,0.0873,0.1283,1.69,0.0,1167010000.0,0.05,0.10490000000000001
TNCP3,184.85,14.59,2.52,3.129,0.0,1.717,53.3,12.0,-22.58,12.03,8.83,0.2608,0.2144,0.1648,0.1729,1.15,0.0,13081500000.0,0.09,0.9779000000000001
TNCP4,182.6,14.42,2.49,3.091,0.0,1.696,52.65,11.85,-22.3,11.88,8.72,0.2608,0.2144,0.1648,0.1729,1.15,0.0,13081500000.0,0.09,0.9779000000000001
TNEP3,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.09,-1.09,0.20920000000000002,0.25420000000000004,0.2053,0.228,2.39,0.0,955105000.0,0.06,0.0815
TNEP4,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.09,-1.09,0.20920000000000002,0.25420000000000004,0.2053,0.228,2.39,0.0,955105000.0,0.06,0.0815
TNLP3,27.75,35.39,0.96,0.468,0.0,0.17,1.76,4.63,-0.45,10.31,10.31,0.1012,-0.0007000000000000001,0.0458,0.027200000000000002,1.48,0.0,13736000000.0,2.02,0.1539
TNLP4,20.36,25.96,0.71,0.344,0.0,0.125,1.29,3.4,-0.33,9.07,9.07,0.1012,-0.0007000000000000001,0.0458,0.027200000000000002,1.48,0.0,13736000000.0,2.02,0.1539
TOTS3,27.24,33.75,3.9,4.432,0.011399999999999999,1.584,5.81,12.24,84.56,11.53,9.84,0.36210000000000003,0.138,0.1772,0.11560000000000001,1.87,140270000.0,4308620000.0,0.41,0.1433
TOYB3,2.29,-43.94,-4.97,4.815,0.0,4.035,-5.93,-8.28,-3.5,-8.39,-8.87,-0.5816,-0.1096,-0.5936,0.1131,0.49,0.0,-13852000.0,-0.07,-0.2699
TOYB4,2.5,-47.96,-5.43,5.256,0.0,4.405,-6.47,-9.04,-3.83,-9.15,-9.67,-0.5816,-0.1096,-0.5936,0.1131,0.49,0.0,-13852000.0,-0.07,-0.2699
TPIS3,0.81,22.34,0.16,0.127,0.0231,0.048,-0.36,0.74,-0.08,9.11,4.76,0.1707,0.0039000000000000003,0.0683,0.006999999999999999,0.28,256955.0,911429000.0,1.83,-0.0072
TPRC3,113.5,0.14,0.01,0.016,0.0,0.007,0.13,0.08,-0.03,0.01,0.0,0.19440000000000002,0.11109999999999999,0.0967,0.0833,1.34,0.0,22847800000.0,0.14,0.0229
TPRC6,105.0,0.13,0.01,0.015,0.0,0.006,0.12,0.08,-0.03,0.0,0.0,0.19440000000000002,0.11109999999999999,0.0967,0.0833,1.34,0.0,22847800000.0,0.14,0.0229
TRAD3,0.93,-3.17,0.49,3.16,0.0002,0.446,1.63,-3.1,1.64,-0.94,-1.18,-1.0203,-0.9944,-0.2112,-0.1545,4.23,1807550.0,532365000.0,0.01,-0.1001
TRFO3,4.53,10.32,2.58,0.804,0.0,1.039,4.65,5.52,7.37,5.12,5.12,0.1458,0.078,0.2763,0.2501,1.43,0.0,76165000.0,0.26,0.16469999999999999
TRFO4,4.7,10.7,2.68,0.835,0.0,1.078,4.82,5.73,7.65,5.33,5.33,0.1458,0.078,0.2763,0.2501,1.43,0.0,76165000.0,0.26,0.16469999999999999
TRIS3,3.06,8.41,0.45,0.751,0.0718,0.222,0.45,6.11,1.34,12.47,12.26,0.1229,0.0917,0.0421,0.0538,4.0,2886270.0,1261560000.0,0.72,0.0654
TROR3,2.63,-0.03,-0.01,0.598,0.0,0.532,-0.01,-6.57,-0.01,-728.92,-728.92,-0.0911,-17.4552,-0.0977,0.2114,0.01,0.0,-1959650000.0,-0.8,0.0634
TROR4,1.56,-0.02,-0.0,0.355,0.0,0.316,-0.0,-3.9,-0.0,-726.24,-726.24,-0.0911,-17.4552,-0.0977,0.2114,0.01,0.0,-1959650000.0,-0.8,0.0634
TRPL3,28.33,8.25,1.15,3.425,0.0375,0.579,5.53,6.25,-1.69,8.52,8.44,0.5484,0.42560000000000003,0.0968,0.1398,3.61,44459.9,16177500000.0,0.5,0.1724
TRPL4,22.09,6.43,0.9,2.67,0.0481,0.451,4.31,4.87,-1.32,7.14,7.08,0.5484,0.42560000000000003,0.0968,0.1398,3.61,47024100.0,16177500000.0,0.5,0.1724
TRPN3,0.71,0.44,0.54,0.263,1.0473999999999999,0.399,0.59,0.36,0.59,-0.35,-0.35,0.7228,0.5929,5.2301,1.2235,3.61,0.0,59358000.0,0.0,0.057699999999999994
TSEP3,40.0,33.05,1.79,1.768,0.0,1.25,5.24,20.44,6.11,17.91,17.91,0.08650000000000001,0.0535,0.091,0.054299999999999994,1.88,0.0,2047020000.0,0.0,0.045
TSEP4,29.01,23.97,1.3,1.282,0.0,0.906,3.8,14.82,4.43,12.29,12.29,0.08650000000000001,0.0535,0.091,0.054299999999999994,1.88,0.0,2047020000.0,0.0,0.045
TSPP3,12.6,1.72,0.51,0.262,0.0,0.225,-5.59,1.19,-0.91,1.63,1.63,0.22010000000000002,0.152,0.23920000000000002,0.2988,0.89,0.0,9816290000.0,0.35,0.1306
TSPP4,9.05,1.24,0.37,0.188,0.0,0.162,-4.02,0.85,-0.65,1.3,1.3,0.22010000000000002,0.152,0.23920000000000002,0.2988,0.89,0.0,9816290000.0,0.35,0.1306
TTEN3,11.35,9.9,2.01,0.821,0.0014000000000000002,0.93,3.73,11.03,5.69,11.45,10.67,0.0745,0.08289999999999999,0.1585,0.2029,1.55,13904600.0,2816980000.0,0.39,0.4874
TUPY3,23.47,6.66,1.11,0.332,0.0192,0.33,1.11,3.61,-4.33,5.75,4.19,0.09210000000000002,0.0499,0.1329,0.1672,1.9,16341800.0,3039840000.0,1.16,0.1981
TUPY4,48.21,13.68,2.29,0.683,0.0,0.679,2.29,7.42,-8.89,9.56,6.97,0.09210000000000002,0.0499,0.1329,0.1672,1.9,0.0,3039840000.0,1.16,0.1981
TVIT3,19.3,23.46,5.45,1.705,0.0,2.424,175.42,16.02,-12.72,17.14,17.14,0.10640000000000001,0.0727,0.17579999999999998,0.2324,1.04,0.0,314984000.0,0.56,0.0
TXRX3,8.7,32.99,-0.11,0.174,0.0,0.148,-0.19,1.18,-0.08,11.05,9.54,0.1478,0.0053,0.1759,-0.0034000000000000002,0.41,79.8,-330842000.0,-0.94,0.2495
TXRX4,2.65,10.05,-0.03,0.053,0.0,0.045,-0.06,0.36,-0.03,10.23,8.83,0.1478,0.0053,0.1759,-0.0034000000000000002,0.41,4369.44,-330842000.0,-0.94,0.2495
UBBR11,14.75,1201.81,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,10317200000.0,0.0,0.1058
UBBR3,18.0,1466.61,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,10317200000.0,0.0,0.1058
UBBR4,7.49,610.27,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,10317200000.0,0.0,0.1058
UCAS3,2.39,4.79,0.84,0.643,0.076,0.566,5.75,9.94,10.5,8.81,5.56,0.0646,0.1341,0.0653,0.1746,1.35,96513.2,188732000.0,0.05,0.1487
UCOP4,6.5,18.01,1.3,19.05,0.0,0.844,5.14,22.7,-8.61,24.17,41.56,0.8392000000000001,1.1051,0.0391,0.0723,13.37,0.0,972713000.0,0.16,0.0925
UGPA3,14.43,8.94,1.37,0.112,0.0355,0.442,2.78,4.37,-2.82,6.31,4.94,0.0256,0.0128,0.1606,0.15380000000000002,1.45,105668000.0,11708700000.0,1.13,0.1191
UGPA4,27.1,16.78,2.58,0.21,0.0,0.829,5.21,8.21,-5.3,10.15,7.94,0.0256,0.0128,0.1606,0.15380000000000002,1.45,0.0,11708700000.0,1.13,0.1191
UNIP3,66.7,5.23,2.99,0.953,0.1868,1.156,6.26,2.8,-6.69,2.79,2.54,0.3404,0.18350000000000002,0.5871999999999999,0.5722,1.74,1834230.0,2317400000.0,0.6,0.2466
UNIP5,86.52,6.78,3.88,1.236,0.15839999999999999,1.499,8.12,3.63,-8.67,3.62,3.29,0.3404,0.18350000000000002,0.5871999999999999,0.5722,1.74,23637.3,2317400000.0,0.6,0.2466
UNIP6,69.45,5.44,3.11,0.992,0.1973,1.203,6.52,2.92,-6.96,2.91,2.64,0.3404,0.18350000000000002,0.5871999999999999,0.5722,1.74,19616300.0,2317400000.0,0.6,0.2466
UOLL4,19.62,43.52,2.35,2.054,0.0,1.403,457.14,15.14,-12.83,16.49,16.49,0.1356,0.046900000000000004,0.1057,0.054000000000000006,1.01,0.0,1003690000.0,0.23,0.21989999999999998
USIM3,7.49,5.81,0.41,0.289,0.0764,0.235,0.63,2.1,1.5,2.36,1.96,0.1374,0.0645,0.139,0.0698,3.78,2199400.0,23155000000.0,0.27,0.28850000000000003
USIM5,7.01,5.44,0.38,0.271,0.0897,0.22,0.59,1.97,1.41,2.22,1.85,0.1374,0.0645,0.139,0.0698,3.78,102097000.0,23155000000.0,0.27,0.28850000000000003
USIM6,17.99,13.95,0.97,0.694,0.035,0.564,1.51,5.05,3.61,5.31,4.41,0.1374,0.0645,0.139,0.0698,3.78,189.95,23155000000.0,0.27,0.28850000000000003
VAGV3,1.14,-0.05,-0.01,0.014,0.0,0.037,-0.08,-0.27,-0.01,-8.9,-8.9,-0.0508,-0.2929,-0.1514,0.2073,0.52,0.0,-8194580000.0,-0.31,0.0106
VAGV4,1.02,-0.04,-0.01,0.012,0.0,0.033,-0.07,-0.24,-0.01,-8.87,-8.87,-0.0508,-0.2929,-0.1514,0.2073,0.52,0.0,-8194580000.0,-0.31,0.0106
VALE3,76.75,3.63,1.86,1.538,0.0781,0.768,40.84,3.5,-1.96,3.91,3.36,0.44,0.4253,0.24600000000000002,0.5127,1.12,1778690000.0,187112000000.0,0.35,0.188
VALE5,33.36,1.58,0.81,0.669,0.0,0.334,17.75,1.52,-0.85,1.93,1.66,0.44,0.4253,0.24600000000000002,0.5127,1.12,0.0,187112000000.0,0.35,0.188
VAMO3,12.35,18.94,3.48,2.577,0.0212,0.759,-93.32,7.84,-1.43,11.41,9.51,0.3287,0.1361,0.1341,0.1837,0.97,43882900.0,3638890000.0,2.06,5.0325
VBBR3,14.1,10.69,1.3,0.091,0.060700000000000004,0.4,1.3,4.0,-2.63,7.22,6.37,0.0226,0.0085,0.1291,0.1219,2.31,152500000.0,12613000000.0,1.38,0.1678
VCPA4,26.01,4.72,1.02,0.789,0.0,0.353,3.76,2.01,-1.0,4.05,2.99,0.3918,0.1675,0.22949999999999998,0.2157,1.46,0.0,14149000000.0,1.46,0.2271
VGOR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.77,6.77,0.045,-0.045899999999999996,0.06,-0.2429,1.04,0.0,135178000.0,1.89,0.04769999999999999
VGOR4,5.87,-29.58,7.18,1.229,0.0,1.468,113.97,27.32,-3.22,34.09,34.09,0.045,-0.045899999999999996,0.06,-0.2429,1.04,0.0,135178000.0,1.89,0.04769999999999999
VIGR3,25.0,36.57,2.55,0.763,0.0,0.899,11.45,12.39,-5.02,15.2,22.95,0.0616,0.022799999999999997,0.0906,0.0698,1.26,0.0,1593560000.0,0.84,0.5472
VIIA3,1.88,-8.79,0.57,0.097,0.0,0.084,-1.14,1.42,-0.23,4.89,3.2,0.06849999999999999,-0.0111,0.08259999999999999,-0.0647,0.87,133607000.0,5284000000.0,1.77,0.0472
VINE3,17.2,4.04,0.65,0.577,0.0,0.34,1.38,4.52,7.6,7.4,5.54,0.1276,0.1442,0.0862,0.16140000000000002,1.91,0.0,1118520000.0,0.6,0.022099999999999998
VINE5,17.64,4.14,0.67,0.592,0.0,0.349,1.41,4.64,7.8,7.52,5.63,0.1276,0.1442,0.0862,0.16140000000000002,1.91,0.0,1118520000.0,0.6,0.022099999999999998
VITT3,11.14,10.62,2.76,1.872,0.032799999999999996,1.663,4.49,9.41,5.9,10.4,9.51,0.1989,0.17329999999999998,0.20079999999999998,0.2597,2.21,3184960.0,577565000.0,0.44,0.2736
VIVA3,21.45,14.04,3.06,2.748,0.0025,1.728,4.9,13.43,10.41,13.19,10.13,0.2046,0.1957,0.15259999999999999,0.2177,2.42,37400400.0,1657950000.0,0.14,0.3547
VIVO3,65.79,8.99,2.69,1.366,0.0,1.175,-29.21,6.21,-4.74,6.65,6.65,0.22010000000000002,0.152,0.23920000000000002,0.2988,0.89,0.0,9816290000.0,0.35,0.1306
VIVO4,71.8,9.81,2.93,1.491,0.0,1.282,-31.87,6.78,-5.17,7.22,7.22,0.22010000000000002,0.152,0.23920000000000002,0.2988,0.89,0.0,9816290000.0,0.35,0.1306
VIVR3,0.33,-5.81,-0.43,0.635,0.0,0.211,-0.4,-8.68,-0.23,-34.67,-40.24,-0.0732,-0.1027,-0.028300000000000002,0.07339999999999999,0.51,2863030.0,-181613000.0,-1.49,0.0745
VIVT3,39.3,16.0,0.96,1.361,0.0779,0.549,-13.38,10.84,-1.96,13.66,4.41,0.12560000000000002,0.08449999999999999,0.055099999999999996,0.059699999999999996,0.78,87145700.0,68403700000.0,0.28,0.0197
VIVT4,45.34,18.46,1.1,1.57,0.0,0.633,-15.43,12.5,-2.26,15.33,4.95,0.12560000000000002,0.08449999999999999,0.055099999999999996,0.059699999999999996,0.78,0.0,68403700000.0,0.28,0.0197
VLID3,9.6,32.09,0.64,0.418,0.0274,0.295,1.29,2.08,-9.95,3.36,2.55,0.201,0.008199999999999999,0.18059999999999998,0.019799999999999998,1.87,2501910.0,1235370000.0,0.7,0.0254
VNET3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10928600000.0,0.0,-0.18780000000000002
VPSC3,6.03,-0.03,2.59,0.017,0.0,0.02,-0.03,-0.08,-0.04,-0.15,-0.15,-0.22820000000000001,-0.5589999999999999,-0.28559999999999997,-82.4683,0.43,0.0,1232000.0,6.15,-0.1002
VPSC4,9.99,-0.05,4.3,0.029,0.0,0.033,-0.06,-0.13,-0.06,-0.2,-0.2,-0.22820000000000001,-0.5589999999999999,-0.28559999999999997,-82.4683,0.43,0.0,1232000.0,6.15,-0.1002
VPTA3,5.0,-0.03,-0.0,0.124,0.0,0.026,-0.01,-0.06,-0.0,-6.82,-6.82,-1.9357,-3.9638,-0.45,0.1011,0.23,0.0,-867658000.0,-0.34,-0.5891
VPTA4,10.5,-0.07,-0.01,0.26,0.0,0.054,-0.02,-0.13,-0.01,-6.89,-6.89,-1.9357,-3.9638,-0.45,0.1011,0.23,0.0,-867658000.0,-0.34,-0.5891
VSPT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1982770000.0,0.0,0.0797
VSTE3,15.8,32.42,1.92,1.681,0.0,1.126,14.47,151.97,-11.41,171.24,11.14,0.0111,0.0519,0.0084,0.0591,1.33,676681.0,935229000.0,0.31,-0.0387
VTLM3,0.79,-2.07,-0.65,390.404,0.0,53.237,-0.72,-2.88,-0.64,-2.88,-2.94,-135.485,-188.606,5.2170000000000005,0.3147,0.0,0.0,-19776000.0,0.0,0.43479999999999996
VULC3,11.61,6.08,1.67,1.125,0.0391,1.133,2.79,7.09,3.64,7.64,6.34,0.15869999999999998,0.1852,0.1815,0.2746,2.8,6322850.0,1711490000.0,0.24,0.1894
VULC4,18.0,9.42,2.59,1.745,0.0,1.756,4.33,11.0,5.64,11.54,9.58,0.15869999999999998,0.1852,0.1815,0.2746,2.8,0.0,1711490000.0,0.24,0.1894
VVAR11,14.58,-22.71,1.47,0.251,0.0,0.218,-2.96,3.67,-0.59,7.14,4.67,0.06849999999999999,-0.0111,0.08259999999999999,-0.0647,0.87,0.0,5284000000.0,1.77,0.0472
VVAR4,4.84,-22.62,1.46,0.25,0.0,0.217,-2.94,3.65,-0.59,7.13,4.66,0.06849999999999999,-0.0111,0.08259999999999999,-0.0647,0.87,0.0,5284000000.0,1.77,0.0472
VVAX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.44,-4.44,-0.0736,-0.3776,-0.0652,-0.9203,2.19,0.0,144676000.0,1.55,0.0
VVEO3,16.09,17.72,2.02,0.526,0.027000000000000003,0.482,1.9,8.64,-2.8,11.1,10.58,0.061,0.0297,0.0949,0.1139,1.75,2828390.0,2280440000.0,1.46,0.4078
WEGE3,38.61,38.51,10.92,5.419,0.0143,5.76,17.26,28.64,23.95,28.37,25.8,0.1892,0.1429,0.26789999999999997,0.2837,1.91,263664000.0,14834800000.0,0.23,0.2712
WEGE4,16.1,16.06,4.56,2.26,0.0,2.402,7.2,11.94,9.99,11.67,10.61,0.1892,0.1429,0.26789999999999997,0.2837,1.91,0.0,14834800000.0,0.23,0.2712
WEST3,1.04,-2.11,0.37,0.447,0.0,0.272,0.62,-1.36,0.76,0.15,0.2,-0.3281,-0.2113,-0.3933,-0.1759,3.35,202199.0,308614000.0,0.1,-0.182
WHRL3,4.37,15.76,3.02,0.608,0.042800000000000005,0.779,27.89,10.3,-23.39,9.68,7.77,0.059000000000000004,0.0388,0.1825,0.19149999999999998,1.04,8562.73,2176470000.0,0.52,0.16149999999999998
WHRL4,4.4,15.87,3.04,0.612,0.046799999999999994,0.784,28.08,10.37,-23.55,9.75,7.83,0.059000000000000004,0.0388,0.1825,0.19149999999999998,1.04,39966.4,2176470000.0,0.52,0.16149999999999998
WISA3,0.2,-0.28,-0.01,0.175,0.0,0.023,-0.05,-0.25,-0.01,-19.21,-19.21,-0.7141,-0.6275,-0.0978,0.0239,0.18,0.0,-205386000.0,-0.52,-0.4866
WISA4,0.25,-0.35,-0.01,0.219,0.0,0.029,-0.06,-0.31,-0.01,-19.27,-19.27,-0.7141,-0.6275,-0.0978,0.0239,0.18,0.0,-205386000.0,-0.52,-0.4866
WIZC3,5.97,7.09,2.52,1.006,0.09849999999999999,0.415,425.99,2.28,-1.06,2.5,2.07,0.4409,0.22460000000000002,0.22030000000000002,0.35590000000000005,1.0,4378710.0,378396000.0,0.99,0.1216
WLMM3,22.0,6.83,1.29,0.406,0.0453,0.987,2.49,6.27,3.01,6.48,6.28,0.0647,0.0594,0.1684,0.1886,3.41,107.32,622011000.0,0.09,0.2801
WLMM4,23.28,7.23,1.36,0.429,0.0471,1.045,2.64,6.64,3.19,6.84,6.64,0.0647,0.0594,0.1684,0.1886,3.41,12067.7,622011000.0,0.09,0.2801
WMBY3,25.39,-19.3,2.87,0.836,0.0,0.182,1.2,8.62,-1.5,25.02,25.02,0.09699999999999999,-0.0705,0.0239,-0.14859999999999998,1.44,0.0,212439000.0,6.51,-0.1448
WSON33,67.0,8.07,0.98,1.067,0.0,0.4,13.41,2.42,-0.89,5.08,5.08,0.4414,0.1358,0.18359999999999999,0.1217,1.26,0.0,2148530000.0,1.21,0.052300000000000006
YDUQ3,7.07,-37.52,0.74,0.479,0.0179,0.241,2.2,3.7,-0.55,10.91,4.96,0.1293,-0.0121,0.0735,-0.019799999999999998,1.9,36587400.0,2946250000.0,1.71,0.0696
ZAMP3,3.9,-19.25,0.72,0.295,0.0,0.26,16.55,11.1,-0.65,16.21,3.12,0.0265,-0.015300000000000001,0.0298,-0.037599999999999995,1.07,6716000.0,1485190000.0,0.68,0.0874
